vehiclespeed,latitude,longitude,verizon,sprint,xfinitywifi
4.35,42.273723,-83.750048,88.349,62.511,14.531
2.485,42.273795,-83.750048,81.931,122.925,26.362
1.864,42.273795,-83.750048,85.05,159.006,18.762
1.864,42.273795,-83.750048,85.616,60.19,17.873
3.728,42.273795,-83.750048,82.197,124.526,14.402
5.592,42.273795,-83.750048,82.152,124.233,15.085
6.214,42.273795,-83.750048,74.999,126.357,14.925
6.835,42.273862,-83.750048,99.19,52.629,26.086
7.456,42.273862,-83.750048,89.052,53.144,16.956
7.456,42.273862,-83.750048,82.257,116.663,14.246
8.078,42.27392,-83.750047,54.33,69.637,18.942
8.078,42.27392,-83.750047,96.271,53.972,25.153
8.078,42.27392,-83.750047,93.404,48.466,21.595
8.078,42.273967,-83.750048,82.079,120.988,23.323
8.699,42.273967,-83.750048,83.758,78.0,19.412
8.699,42.273967,-83.750048,82.281,67.434,14.944
8.699,42.273998,-83.750048,85.714,115.604,21.55
9.321,42.273998,-83.750048,94.389,116.966,13.927
9.942,42.273998,-83.750048,83.174,58.433,16.621
9.942,42.274018,-83.750048,82.538,54.971,18.018
9.942,42.274018,-83.750048,77.588,51.074,26.291
9.321,42.274018,-83.750048,63.816,121.68,22.888
8.078,42.274018,-83.750048,78.824,52.732,14.125
8.078,42.274018,-83.750048,84.596,65.846,14.517
7.456,42.274018,-83.750048,82.58,120.405,15.005
6.835,42.274032,-83.75005,60.077,193.654,2226.175
5.592,42.274032,-83.75005,86.804,64.363,2929.507
2.485,42.274032,-83.75005,90.581,51.041,1880.413
1.243,42.274048,-83.750052,82.782,88.389,838.301
1.243,42.274048,-83.750052,55.484,109.164,14.967
3.107,42.274048,-83.750052,80.444,58.037,1922.306
4.971,42.274072,-83.750058,82.431,48.895,877.764
4.971,42.274072,-83.750058,74.404,118.186,341.937
5.592,42.274072,-83.750058,87.233,60.966,121.476
5.592,42.274098,-83.750077,85.386,75.787,254.28
5.592,42.274098,-83.750077,74.151,130.1,14.35
6.214,42.274098,-83.750077,78.36,51.02,22.987
6.835,42.274122,-83.75011,87.912,49.457,43.625
7.456,42.274122,-83.75011,87.442,53.112,-1.0
7.456,42.274122,-83.75011,81.615,127.348,-1.0
7.456,42.274122,-83.75011,60.034,115.542,-1.0
7.456,42.274122,-83.75011,78.965,53.152,-1.0
7.456,42.274122,-83.75011,96.054,51.043,-1.0
8.078,42.274135,-83.750162,80.092,64.413,-1.0
8.078,42.274135,-83.750162,54.669,120.314,-1.0
8.078,42.274135,-83.750162,82.999,55.475,-1.0
8.699,42.274133,-83.750223,80.42,116.032,-1.0
8.699,42.274133,-83.750223,77.621,112.496,-1.0
8.699,42.274133,-83.750223,58.812,63.344,-1.0
8.699,42.274127,-83.750292,86.126,60.705,-1.0
8.699,42.274127,-83.750292,85.052,49.186,-1.0
8.699,42.274127,-83.750292,78.144,119.889,-1.0
8.699,42.27412,-83.750365,87.44,63.632,-1.0
8.699,42.27412,-83.750365,85.267,65.548,-1.0
8.699,42.27412,-83.750365,78.003,62.666,-1.0
8.699,42.274112,-83.750448,98.511,116.682,-1.0
8.699,42.274112,-83.750448,87.735,65.57,-1.0
8.699,42.274112,-83.750448,84.9,59.589,-1.0
8.699,42.274112,-83.750448,75.808,139.012,-1.0
8.699,42.274112,-83.750448,74.865,128.804,-1.0
8.699,42.274112,-83.750448,81.407,55.715,-1.0
8.699,42.274108,-83.750535,86.743,51.554,-1.0
8.699,42.274108,-83.750535,83.569,48.69,-1.0
8.699,42.274108,-83.750535,59.599,53.139,-1.0
8.699,42.274105,-83.75062,84.521,47.72,-1.0
8.699,42.274105,-83.75062,93.157,47.208,-1.0
9.321,42.274105,-83.75062,84.838,109.634,-1.0
9.321,42.274103,-83.750703,80.783,121.538,-1.0
9.321,42.274103,-83.750703,84.183,50.705,-1.0
9.321,42.274103,-83.750703,85.376,117.276,-1.0
9.942,42.2741,-83.75078,101.213,114.728,-1.0
9.321,42.2741,-83.75078,82.745,72.089,-1.0
8.699,42.2741,-83.75078,79.626,62.184,-1.0
8.699,42.274098,-83.750843,76.268,48.614,-1.0
8.699,42.274098,-83.750843,77.886,128.569,-1.0
9.321,42.274098,-83.750843,77.795,52.754,-1.0
9.321,42.274098,-83.750843,79.588,54.11,-1.0
9.942,42.274098,-83.750843,76.426,112.36,-1.0
11.806,42.274098,-83.750843,78.325,114.542,-1.0
12.427,42.274095,-83.750883,58.136,57.568,-1.0
11.806,42.274095,-83.750883,91.707,117.12,-1.0
11.806,42.274095,-83.750883,78.9,52.551,-1.0
11.806,42.274093,-83.750903,57.298,111.871,-1.0
11.806,42.274093,-83.750903,81.277,55.089,-1.0
10.563,42.274093,-83.750903,54.516,51.374,-1.0
10.563,42.274092,-83.750917,81.56,118.652,-1.0
10.563,42.274092,-83.750917,91.57,69.964,-1.0
10.563,42.274092,-83.750917,56.439,63.946,-1.0
10.563,42.27409,-83.750942,91.91,130.424,-1.0
11.185,42.27409,-83.750942,74.492,130.041,-1.0
12.427,42.27409,-83.750942,70.991,62.389,-1.0
12.427,42.274087,-83.750982,84.719,49.836,-1.0
11.806,42.274087,-83.750982,93.779,117.188,-1.0
11.185,42.274087,-83.750982,81.556,114.645,-1.0
11.185,42.274087,-83.750982,94.892,52.569,-1.0
10.563,42.274087,-83.750982,82.829,49.526,-1.0
11.185,42.274087,-83.750982,57.411,58.156,-1.0
4.35,42.270408,-83.756352,88.589,65.021,21.353
0.0,42.270408,-83.756352,88.621,57.334,19.984
0.0,42.270408,-83.756352,49.171,47.5,27.433
0.0,42.27041,-83.75641,57.158,110.718,22.527
0.0,42.27041,-83.75641,61.155,49.828,16.18
0.0,42.27041,-83.75641,74.476,108.036,19.902
0.0,42.270412,-83.75646,81.952,122.504,16.729
0.621,42.270412,-83.75646,46.413,113.726,29.677
3.107,42.270412,-83.75646,100.65,51.75,73.555
4.35,42.270412,-83.75646,71.092,120.945,29.286
5.592,42.270412,-83.75646,63.618,60.686,20.0
6.214,42.270412,-83.75646,55.865,113.795,32.274
6.214,42.27041,-83.756483,100.273,116.223,18.903
8.078,42.27041,-83.756483,56.518,110.544,23.692
8.078,42.27041,-83.756483,64.93,123.546,31.035
8.078,42.27041,-83.756482,83.441,111.648,42.341
8.699,42.27041,-83.756482,79.235,120.066,14.913
8.699,42.27041,-83.756482,46.084,53.384,48.232
8.078,42.27041,-83.756482,85.596,124.338,27.517
8.078,42.27041,-83.756482,88.883,115.459,79.592
8.699,42.27041,-83.756482,118.924,60.849,67.939
9.321,42.27041,-83.756482,86.346,114.424,93.215
10.563,42.27041,-83.756482,79.648,123.001,32.839
11.185,42.27041,-83.756482,49.823,46.93,54.71
11.185,42.27041,-83.756482,50.737,63.143,427.739
11.185,42.27041,-83.756482,51.735,108.728,34372.536
11.806,42.27041,-83.756482,129.979,62.93,33378.227
11.806,42.27041,-83.756482,46.569,112.91,32342.089
11.806,42.27041,-83.756482,73.448,125.521,31301.102
12.427,42.27041,-83.756482,109.605,124.834,30258.229
13.049,42.27041,-83.756482,72.529,116.811,-1.0
13.67,42.27041,-83.756482,48.671,123.131,-1.0
14.913,42.27041,-83.756482,157.479,116.391,-1.0
13.67,42.27041,-83.756482,91.123,116.979,-1.0
11.806,42.27041,-83.756482,79.342,59.292,-1.0
9.321,42.27041,-83.756482,72.863,118.405,-1.0
8.699,42.270413,-83.756483,80.472,59.673,-1.0
7.456,42.270413,-83.756483,63.1,124.023,-1.0
4.971,42.270413,-83.756483,86.185,119.174,-1.0
1.864,42.270415,-83.756495,81.694,127.847,-1.0
0.0,42.270415,-83.756495,83.944,48.951,-1.0
0.0,42.270415,-83.756495,77.317,53.985,-1.0
0.0,42.270418,-83.756517,124.383,50.73,-1.0
1.864,42.270418,-83.756517,49.539,115.767,-1.0
3.728,42.270418,-83.756517,68.983,56.793,-1.0
4.35,42.270418,-83.756517,76.533,111.698,-1.0
4.35,42.270418,-83.756517,85.603,111.133,-1.0
4.35,42.270418,-83.756517,79.63,72.368,-1.0
4.35,42.270422,-83.756547,117.648,54.37,-1.0
4.35,42.270422,-83.756547,79.121,59.911,-1.0
4.35,42.270422,-83.756547,72.844,108.929,-1.0
6.214,42.270423,-83.75658,70.834,66.255,-1.0
7.456,42.270423,-83.75658,55.766,61.053,-1.0
8.699,42.270423,-83.75658,86.755,121.603,-1.0
9.321,42.270425,-83.75662,90.433,122.774,-1.0
9.942,42.270425,-83.75662,78.578,75.095,-1.0
10.563,42.270425,-83.75662,74.267,117.98,-1.0
10.563,42.270422,-83.756662,82.508,116.792,-1.0
10.563,42.270422,-83.756662,80.895,118.924,32.809
11.185,42.270422,-83.756662,68.208,62.401,25.035
11.185,42.27042,-83.756708,67.033,51.288,69.48
11.185,42.27042,-83.756708,64.435,112.227,23.375
11.185,42.27042,-83.756708,68.503,67.208,248.911
11.185,42.27042,-83.756708,73.316,114.99,282.827
11.185,42.27042,-83.756708,81.173,115.177,2661.983
11.185,42.27042,-83.756708,77.283,47.698,78178.746
11.185,42.270422,-83.756762,71.119,99.791,77139.352
11.185,42.270422,-83.756762,59.315,112.014,76124.322
11.806,42.270422,-83.756762,84.178,107.614,75080.433
11.806,42.270422,-83.75681,81.051,64.561,74037.134
11.806,42.270422,-83.75681,76.852,109.771,-1.0
11.806,42.270422,-83.75681,51.93,125.435,-1.0
12.427,42.270418,-83.756858,68.005,120.404,-1.0
12.427,42.270418,-83.756858,86.314,118.653,-1.0
12.427,42.270418,-83.756858,74.45,71.189,-1.0
13.049,42.270418,-83.756905,53.999,117.253,-1.0
13.67,42.270418,-83.756905,53.019,108.479,-1.0
13.67,42.270418,-83.756905,57.694,111.263,-1.0
14.292,42.270418,-83.756952,98.37,50.481,-1.0
14.913,42.270418,-83.756952,77.049,124.783,-1.0
14.913,42.270418,-83.756952,80.663,119.378,-1.0
14.913,42.270418,-83.756952,77.282,114.483,-1.0
14.913,42.270418,-83.756952,92.047,46.488,-1.0
14.292,42.270418,-83.756952,72.269,124.057,-1.0
14.292,42.270417,-83.756998,85.251,110.227,-1.0
13.67,42.270417,-83.756998,83.082,115.725,-1.0
13.049,42.270417,-83.756998,78.215,111.79,-1.0
13.67,42.270415,-83.757047,51.935,68.814,-1.0
14.292,42.270415,-83.757047,52.703,107.776,-1.0
14.913,42.270415,-83.757047,81.138,122.586,-1.0
14.913,42.270413,-83.757098,79.321,132.252,-1.0
15.534,42.270413,-83.757098,110.382,112.891,-1.0
15.534,42.270413,-83.757098,83.473,116.569,-1.0
17.398,42.270412,-83.757155,79.456,57.701,-1.0
18.641,42.270412,-83.757155,76.905,59.349,-1.0
19.884,42.270412,-83.757155,51.016,106.164,-1.0
21.127,42.27041,-83.757217,79.343,133.022,-1.0
22.991,42.27041,-83.757217,76.466,69.507,-1.0
24.233,42.27041,-83.757217,74.164,145.003,-1.0
24.855,42.27041,-83.757217,78.327,116.86,-1.0
25.476,42.27041,-83.757217,62.698,117.716,-1.0
25.476,42.27041,-83.757217,84.997,54.541,-1.0
24.855,42.270408,-83.75728,88.925,121.709,-1.0
23.612,42.270408,-83.75728,81.506,114.985,-1.0
22.369,42.270408,-83.75728,79.549,54.084,-1.0
20.505,42.270405,-83.757343,77.817,52.781,-1.0
17.398,42.270405,-83.757343,55.509,118.971,-1.0
14.292,42.270405,-83.757343,82.092,125.573,-1.0
10.563,42.270402,-83.75741,82.703,110.422,-1.0
9.321,42.270402,-83.75741,68.033,109.771,-1.0
8.699,42.270402,-83.75741,75.728,116.266,-1.0
8.078,42.2704,-83.757475,87.554,110.83,-1.0
8.078,42.2704,-83.757475,83.121,45.539,-1.0
8.078,42.2704,-83.757475,68.829,57.574,-1.0
8.078,42.270398,-83.757543,56.866,110.382,-1.0
8.699,42.270398,-83.757543,53.783,133.317,-1.0
8.699,42.270398,-83.757543,85.914,54.156,-1.0
9.321,42.270398,-83.757543,71.057,114.143,-1.0
9.321,42.270398,-83.757543,84.254,110.835,-1.0
9.321,42.270398,-83.757543,82.801,121.51,-1.0
9.321,42.270397,-83.757613,77.798,51.014,-1.0
9.321,42.270397,-83.757613,73.885,46.601,-1.0
9.321,42.270397,-83.757613,72.91,112.88,-1.0
9.321,42.270395,-83.757685,84.403,115.396,-1.0
4.971,42.270395,-83.757685,84.966,47.065,-1.0
0.0,42.270395,-83.757685,93.162,108.207,-1.0
0.0,42.270392,-83.757758,80.299,113.183,-1.0
0.0,42.270392,-83.757758,79.837,114.064,-1.0
0.0,42.270392,-83.757758,73.748,117.372,-1.0
0.0,42.27039,-83.757835,79.23,133.181,-1.0
0.0,42.27039,-83.757835,84.999,116.829,-1.0
0.0,42.27039,-83.757835,81.787,125.277,-1.0
0.0,42.270388,-83.757913,70.306,129.33,-1.0
0.0,42.270388,-83.757913,66.052,120.713,-1.0
0.0,42.270388,-83.757913,78.247,111.139,-1.0
0.0,42.270388,-83.757913,85.003,48.993,-1.0
0.0,42.270388,-83.757913,71.128,56.442,-1.0
0.0,42.270388,-83.757913,357.273,50.372,-1.0
0.0,42.270387,-83.757988,84.422,139.34,-1.0
0.0,42.270387,-83.757988,91.756,56.04,-1.0
0.0,42.270387,-83.757988,77.278,116.07,23.715
0.0,42.270385,-83.758053,83.048,116.466,19.54
0.0,42.270385,-83.758053,83.39,117.571,17.583
0.0,42.270385,-83.758053,83.294,65.536,22.173
0.0,42.270388,-83.758108,87.122,116.782,19.605
0.0,42.270388,-83.758108,75.285,47.875,20.209
0.0,42.270388,-83.758108,81.576,113.948,23.467
0.0,42.27039,-83.758157,84.978,49.301,31.335
0.0,42.27039,-83.758157,66.555,111.839,22.712
0.0,42.27039,-83.758157,77.252,110.999,27.062
0.0,42.270393,-83.758198,75.732,48.868,19.708
0.0,42.270393,-83.758198,73.384,47.686,36.553
0.0,42.270393,-83.758198,59.58,113.56,26.427
0.0,42.270393,-83.758198,77.084,64.883,22.096
0.0,42.270393,-83.758198,84.853,59.469,39.879
0.0,42.270393,-83.758198,72.879,120.788,44.709
0.0,42.270393,-83.758227,84.243,117.739,37.132
0.0,42.270393,-83.758227,78.563,122.815,24.499
0.0,42.270393,-83.758227,87.881,281.641,71.022
0.0,42.270393,-83.758242,88.472,115.664,33.21
0.0,42.270393,-83.758242,76.463,110.842,30.864
0.0,42.270393,-83.758242,75.456,110.549,34.678
0.0,42.270392,-83.758245,78.762,111.759,20.2
0.0,42.270392,-83.758245,73.975,57.727,30.535
0.0,42.270392,-83.758245,79.908,122.931,26.605
0.0,42.270392,-83.758245,80.95,60.651,23.526
0.0,42.270392,-83.758245,77.219,56.376,16.828
0.0,42.270392,-83.758245,75.876,121.798,60.639
0.0,42.270392,-83.758247,74.065,115.149,46.561
0.0,42.270392,-83.758247,79.77,51.42,29.159
0.0,42.270392,-83.758247,84.439,109.891,22.678
0.0,42.270392,-83.758247,80.595,55.086,64.577
0.621,42.270392,-83.758247,91.318,125.589,71.086
3.107,42.270392,-83.758247,77.398,201.434,27.684
4.971,42.27039,-83.758257,58.438,66.988,21.669
6.214,42.27039,-83.758257,83.831,108.543,28.367
7.456,42.27039,-83.758257,84.678,59.553,33.233
8.078,42.27039,-83.758273,75.568,63.958,34.289
7.456,42.27039,-83.758273,53.542,119.192,21.084
6.835,42.27039,-83.758273,95.34,181.199,153.776
4.35,42.270388,-83.758295,80.402,52.962,70.376
3.107,42.270388,-83.758295,74.343,107.862,200.056
1.243,42.270388,-83.758295,76.778,116.967,25.268
0.621,42.270387,-83.758317,81.295,114.146,409.843
1.243,42.270387,-83.758317,77.54,58.214,65.622
2.485,42.270387,-83.758317,69.728,111.378,84.089
3.728,42.27038,-83.758338,73.867,110.982,91.382
4.971,42.27038,-83.758338,81.423,112.851,62.58
5.592,42.27038,-83.758338,82.979,59.043,469.388
5.592,42.27038,-83.758338,87.671,121.553,32.246
6.214,42.27038,-83.758338,92.623,109.231,427.434
7.456,42.27038,-83.758338,78.181,110.183,25.811
8.078,42.270367,-83.758355,69.557,123.826,67.885
8.078,42.270367,-83.758355,74.408,125.461,26.697
7.456,42.270367,-83.758355,79.736,121.452,27.4
7.456,42.27035,-83.758365,87.1,66.243,27.807
8.078,42.27035,-83.758365,85.458,118.629,22.718
8.699,42.27035,-83.758365,51.203,141.301,22.262
8.699,42.270333,-83.75837,84.807,110.475,20.323
8.078,42.270333,-83.75837,92.429,53.34,26.098
8.078,42.270333,-83.75837,68.503,112.795,20.734
8.078,42.270312,-83.758372,78.177,115.54,52.532
8.699,42.270312,-83.758372,76.126,109.967,52.373
8.699,42.270312,-83.758372,90.919,59.087,28.905
8.699,42.270283,-83.75837,78.179,117.705,21.504
8.699,42.270283,-83.75837,80.929,54.837,22.323
8.699,42.270283,-83.75837,76.991,114.701,154.235
8.699,42.270283,-83.75837,91.719,48.257,217.613
8.699,42.270283,-83.75837,85.103,111.185,156.989
8.078,42.270283,-83.75837,82.905,115.381,25531.952
8.078,42.270252,-83.758368,81.815,122.762,24498.902
8.699,42.270252,-83.758368,69.711,111.663,23457.176
8.699,42.270252,-83.758368,72.556,126.551,22417.622
8.699,42.270215,-83.758365,83.562,46.677,21370.315
9.942,42.270215,-83.758365,95.79,75.958,-1.0
10.563,42.270215,-83.758365,71.644,115.35,-1.0
11.185,42.270175,-83.758362,53.08,108.815,-1.0
11.806,42.270175,-83.758362,91.141,115.065,-1.0
12.427,42.270175,-83.758362,76.248,74.666,-1.0
11.806,42.27013,-83.758358,71.489,127.474,-1.0
11.185,42.27013,-83.758358,76.112,121.997,-1.0
11.185,42.27013,-83.758358,83.109,117.359,-1.0
11.185,42.270085,-83.758355,81.872,43.899,-1.0
10.563,42.270085,-83.758355,85.669,60.702,-1.0
9.321,42.270085,-83.758355,79.437,110.57,-1.0
7.456,42.270085,-83.758355,75.333,117.129,-1.0
5.592,42.270085,-83.758355,72.136,125.695,-1.0
5.592,42.270085,-83.758355,67.83,122.828,-1.0
5.592,42.270038,-83.758352,76.563,119.673,-1.0
4.971,42.270038,-83.758352,82.363,68.9,-1.0
5.592,42.270038,-83.758352,75.888,68.065,-1.0
6.214,42.269992,-83.758348,57.813,53.525,-1.0
7.456,42.269992,-83.758348,90.642,109.287,-1.0
8.078,42.269992,-83.758348,79.868,59.498,-1.0
8.699,42.269945,-83.758345,91.224,108.008,19.445
8.699,42.269945,-83.758345,97.755,122.876,97.268
9.321,42.269945,-83.758345,81.052,118.707,24.286
10.563,42.269898,-83.758343,86.096,51.168,16.623
11.185,42.269898,-83.758343,72.043,118.938,366.352
11.806,42.269898,-83.758343,86.518,114.74,68.643
11.806,42.269853,-83.758338,95.887,74.457,995.735
11.806,42.269853,-83.758338,86.502,48.488,105.645
11.185,42.269853,-83.758338,101.25,116.007,204.461
10.563,42.269853,-83.758338,85.262,118.002,23730.326
10.563,42.269853,-83.758338,107.377,136.185,22704.913
10.563,42.269853,-83.758338,79.535,121.582,21663.584
9.942,42.269808,-83.758337,66.429,108.404,20621.187
9.942,42.269808,-83.758337,86.201,116.982,19580.971
10.563,42.269808,-83.758337,78.829,53.042,-1.0
10.563,42.26976,-83.758335,78.298,47.035,-1.0
10.563,42.26976,-83.758335,106.391,109.386,-1.0
9.942,42.26976,-83.758335,78.288,112.207,-1.0
9.942,42.269712,-83.758338,85.465,61.555,-1.0
9.942,42.269712,-83.758338,82.976,116.934,-1.0
10.563,42.269712,-83.758338,95.844,129.357,-1.0
10.563,42.269665,-83.758338,85.975,107.874,-1.0
10.563,42.269665,-83.758338,82.06,63.067,-1.0
10.563,42.269665,-83.758338,83.319,52.141,-1.0
10.563,42.269618,-83.758338,78.998,113.353,-1.0
10.563,42.269618,-83.758338,83.733,118.868,-1.0
9.942,42.269618,-83.758338,87.878,61.746,-1.0
10.563,42.269618,-83.758338,85.972,110.274,-1.0
9.942,42.269618,-83.758338,88.834,115.157,-1.0
9.942,42.269618,-83.758338,81.267,114.771,-1.0
9.942,42.269572,-83.758342,74.063,249.129,-1.0
9.942,42.269572,-83.758342,83.108,131.097,-1.0
9.942,42.269572,-83.758342,83.366,119.857,41.747
9.942,42.269523,-83.758342,95.338,68.589,25.612
9.942,42.269523,-83.758342,82.549,117.775,21.965
9.942,42.269523,-83.758342,67.796,117.517,48.297
9.942,42.269473,-83.75834,79.669,111.878,1076.636
9.942,42.269473,-83.75834,88.035,51.154,259.841
9.942,42.269473,-83.75834,75.106,54.642,103.189
9.942,42.269425,-83.75834,63.298,52.569,796.406
10.563,42.269425,-83.75834,88.567,130.369,-1.0
10.563,42.269425,-83.75834,82.178,56.448,-1.0
10.563,42.269377,-83.75834,72.416,120.531,-1.0
10.563,42.269377,-83.75834,84.637,125.553,-1.0
10.563,42.269377,-83.75834,82.838,109.82,-1.0
10.563,42.269377,-83.75834,82.02,54.177,-1.0
9.942,42.269377,-83.75834,92.429,111.872,-1.0
9.321,42.269377,-83.75834,76.104,48.072,-1.0
9.321,42.269327,-83.758337,90.44,92.772,-1.0
9.942,42.269327,-83.758337,67.288,113.294,-1.0
9.942,42.269327,-83.758337,74.215,122.296,-1.0
9.942,42.269277,-83.758333,82.483,116.139,-1.0
10.563,42.269277,-83.758333,82.851,45.206,-1.0
11.185,42.269277,-83.758333,77.408,61.192,-1.0
11.806,42.269225,-83.758332,57.108,62.638,-1.0
11.806,42.269225,-83.758332,86.386,110.258,-1.0
12.427,42.269225,-83.758332,78.07,53.184,-1.0
12.427,42.269172,-83.758328,69.522,119.049,-1.0
12.427,42.269172,-83.758328,91.222,131.167,-1.0
11.185,42.269172,-83.758328,73.686,121.745,-1.0
11.185,42.269117,-83.758327,79.337,51.449,-1.0
10.563,42.269117,-83.758327,77.342,116.415,-1.0
10.563,42.269117,-83.758327,77.36,112.897,-1.0
10.563,42.269117,-83.758327,86.255,122.351,-1.0
10.563,42.269117,-83.758327,73.008,46.812,-1.0
10.563,42.269117,-83.758327,97.041,112.586,-1.0
10.563,42.26906,-83.758327,78.236,114.934,-1.0
11.185,42.26906,-83.758327,79.815,113.619,-1.0
10.563,42.26906,-83.758327,85.666,51.756,-1.0
11.185,42.269002,-83.758327,92.52,106.845,-1.0
11.185,42.269002,-83.758327,83.292,127.419,-1.0
10.563,42.269002,-83.758327,77.085,75.918,-1.0
10.563,42.268942,-83.758325,82.104,48.057,-1.0
11.185,42.268942,-83.758325,54.975,108.892,-1.0
11.185,42.268942,-83.758325,79.35,216.291,-1.0
11.806,42.268882,-83.758325,81.243,58.209,-1.0
11.806,42.268882,-83.758325,70.017,113.924,-1.0
11.806,42.268882,-83.758325,90.985,130.452,-1.0
12.427,42.26882,-83.758325,75.432,126.07,-1.0
12.427,42.26882,-83.758325,80.636,47.887,-1.0
12.427,42.26882,-83.758325,76.11,50.222,-1.0
11.806,42.26882,-83.758325,76.389,117.003,-1.0
11.806,42.26882,-83.758325,82.399,124.239,-1.0
11.806,42.26882,-83.758325,78.531,61.673,-1.0
11.185,42.268757,-83.758323,83.135,116.842,-1.0
10.563,42.268757,-83.758323,85.632,111.469,-1.0
9.942,42.268757,-83.758323,77.058,119.517,-1.0
9.321,42.268695,-83.758323,69.445,56.998,-1.0
9.321,42.268695,-83.758323,86.28,120.433,-1.0
9.321,42.268695,-83.758323,78.622,47.194,-1.0
9.321,42.268635,-83.758323,88.391,126.493,-1.0
9.942,42.268635,-83.758323,70.761,129.233,-1.0
10.563,42.268635,-83.758323,46.25,48.314,-1.0
10.563,42.268575,-83.758323,77.565,116.602,-1.0
10.563,42.268575,-83.758323,90.64,113.897,-1.0
10.563,42.268575,-83.758323,73.368,120.26,-1.0
11.185,42.268517,-83.758322,528.26,49.266,-1.0
11.185,42.268517,-83.758322,83.518,57.094,-1.0
11.185,42.268517,-83.758322,82.657,71.633,-1.0
11.185,42.268517,-83.758322,84.455,146.201,-1.0
11.185,42.268517,-83.758322,83.757,52.037,-1.0
11.185,42.268517,-83.758322,89.771,109.906,-1.0
11.185,42.268462,-83.758322,103.599,123.102,-1.0
11.185,42.268462,-83.758322,81.259,79.777,-1.0
11.185,42.268462,-83.758322,79.512,47.728,-1.0
11.185,42.268407,-83.75832,75.719,115.833,-1.0
11.185,42.268407,-83.75832,74.2,63.239,-1.0
11.806,42.268407,-83.75832,72.446,70.444,-1.0
11.806,42.26835,-83.758317,87.414,75.719,-1.0
11.806,42.26835,-83.758317,79.244,108.464,-1.0
11.806,42.26835,-83.758317,70.293,110.077,-1.0
12.427,42.268292,-83.758315,58.896,58.244,-1.0
11.806,42.268292,-83.758315,83.779,52.591,-1.0
12.427,42.268292,-83.758315,79.646,51.722,-1.0
12.427,42.268232,-83.758313,74.242,49.381,-1.0
12.427,42.268232,-83.758313,48.618,50.239,-1.0
13.049,42.268232,-83.758313,90.679,51.743,-1.0
12.427,42.268232,-83.758313,97.858,117.494,-1.0
11.806,42.268232,-83.758313,70.34,110.365,-1.0
9.942,42.268232,-83.758313,87.247,68.516,-1.0
8.078,42.26817,-83.758312,87.554,55.284,-1.0
5.592,42.26817,-83.758312,81.791,111.617,-1.0
3.107,42.26817,-83.758312,78.963,117.37,-1.0
3.107,42.268107,-83.75831,80.915,49.269,-1.0
3.728,42.268107,-83.75831,77.837,47.687,-1.0
5.592,42.268107,-83.75831,79.25,108.827,-1.0
7.456,42.26804,-83.758308,85.61,84.076,-1.0
7.456,42.26804,-83.758308,83.46,52.152,-1.0
7.456,42.26804,-83.758308,81.666,124.292,-1.0
8.699,42.267967,-83.758305,73.415,112.288,-1.0
9.321,42.267967,-83.758305,64.91,67.03,-1.0
10.563,42.267967,-83.758305,80.836,59.721,-1.0
11.185,42.26789,-83.758303,84.127,129.161,-1.0
11.806,42.26789,-83.758303,77.801,56.523,-1.0
11.806,42.26789,-83.758303,51.269,52.389,-1.0
12.427,42.26789,-83.758303,85.014,53.982,-1.0
12.427,42.26789,-83.758303,80.99,109.675,-1.0
11.806,42.26789,-83.758303,77.358,115.257,-1.0
11.806,42.267808,-83.758298,83.901,53.466,-1.0
11.185,42.267808,-83.758298,83.913,103.532,-1.0
10.563,42.267808,-83.758298,88.183,49.27,-1.0
10.563,42.267718,-83.758295,92.516,68.85,-1.0
9.942,42.267718,-83.758295,84.76,57.682,-1.0
8.078,42.267718,-83.758295,78.987,137.111,-1.0
5.592,42.267622,-83.75829,63.866,101.892,-1.0
3.728,42.267622,-83.75829,69.904,108.003,-1.0
4.35,42.267622,-83.75829,79.288,110.172,-1.0
4.971,42.267522,-83.758283,79.385,113.78,-1.0
5.592,42.267522,-83.758283,72.981,61.407,-1.0
6.214,42.267522,-83.758283,51.251,61.721,-1.0
6.835,42.267417,-83.75828,82.487,107.593,-1.0
8.078,42.267417,-83.75828,80.99,58.859,-1.0
9.321,42.267417,-83.75828,75.683,63.976,-1.0
9.942,42.267417,-83.75828,68.296,110.012,-1.0
11.185,42.267417,-83.75828,79.007,107.239,-1.0
11.185,42.267417,-83.75828,86.87,122.112,-1.0
11.185,42.267312,-83.758275,71.854,51.357,-1.0
11.185,42.267312,-83.758275,76.695,117.113,-1.0
11.185,42.267312,-83.758275,100.252,109.353,-1.0
11.185,42.267208,-83.75827,88.806,118.704,-1.0
11.185,42.267208,-83.75827,80.793,54.766,-1.0
11.806,42.267208,-83.75827,77.96,106.526,-1.0
12.427,42.267107,-83.758265,76.516,115.676,-1.0
12.427,42.267107,-83.758265,83.811,115.822,-1.0
11.806,42.267107,-83.758265,81.33,54.653,-1.0
11.185,42.26701,-83.758258,76.464,116.272,-1.0
11.185,42.26701,-83.758258,87.567,125.183,-1.0
11.806,42.26701,-83.758258,76.392,106.395,-1.0
12.427,42.266918,-83.758255,72.696,51.004,-1.0
13.049,42.266918,-83.758255,72.649,116.808,-1.0
13.67,42.266918,-83.758255,84.97,114.691,-1.0
13.049,42.266918,-83.758255,74.069,64.398,-1.0
13.049,42.266918,-83.758255,80.747,59.202,-1.0
