mph,lat,lon,bz_vz,bz_sp
42.875,42.199068,-83.835673,61.616,75.599
44.117,42.199068,-83.835673,91.364,51.115
45.36,42.199068,-83.835673,105.629,115.719
45.981,42.199068,-83.835673,78.022,65.204
45.981,42.199068,-83.835673,71.143,49.79
46.603,42.199068,-83.835673,54.88,66.661
46.603,42.198933,-83.835673,89.776,113.825
47.224,42.198933,-83.835673,93.003,112.936
47.224,42.198933,-83.835673,81.427,68.707
47.846,42.198798,-83.835673,75.138,224.288
47.846,42.198798,-83.835673,69.466,111.216
48.467,42.198798,-83.835673,96.776,76.37
48.467,42.198667,-83.835672,83.812,55.759
48.467,42.198667,-83.835672,81.736,120.663
49.088,42.198667,-83.835672,77.046,123.736
49.088,42.198535,-83.83567,81.595,74.457
49.71,42.198535,-83.83567,97.478,51.048
50.331,42.198535,-83.83567,75.839,115.741
50.331,42.198408,-83.835667,56.483,116.304
50.331,42.198408,-83.835667,93.505,77.277
49.088,42.198408,-83.835667,83.094,49.92
48.467,42.198408,-83.835667,76.931,116.635
48.467,42.198408,-83.835667,55.804,122.884
49.088,42.198408,-83.835667,84.629,64.42
49.71,42.19829,-83.835665,77.411,54.969
50.331,42.19829,-83.835665,127.998,115.085
50.331,42.19829,-83.835665,80.356,117.782
50.952,42.19818,-83.83566,87.808,55.536
50.952,42.19818,-83.83566,90.803,56.372
50.952,42.19818,-83.83566,52.655,62.78
50.952,42.198082,-83.835655,87.577,71.731
50.331,42.198082,-83.835655,87.439,51.772
49.71,42.198082,-83.835655,74.868,72.168
49.71,42.197998,-83.835652,77.703,110.984
49.71,42.197998,-83.835652,88.062,118.36
49.088,42.197998,-83.835652,85.692,117.312
49.088,42.19793,-83.83565,129.976,56.295
48.467,42.19793,-83.83565,95.648,124.596
47.846,42.19793,-83.83565,81.372,142.609
47.224,42.19793,-83.83565,79.083,74.187
46.603,42.19793,-83.83565,69.569,75.541
45.981,42.19793,-83.83565,83.757,70.813
46.603,42.197873,-83.835645,59.336,522.991
46.603,42.197873,-83.835645,81.445,64.509
46.603,42.197873,-83.835645,64.726,148.544
47.224,42.197827,-83.835633,81.029,87.16
47.846,42.197827,-83.835633,84.643,119.25
47.224,42.197827,-83.835633,91.435,47.725
46.603,42.197787,-83.835605,98.11,112.5
45.981,42.197787,-83.835605,85.729,65.699
45.981,42.197787,-83.835605,76.642,324.631
45.981,42.197758,-83.835558,103.103,119.419
45.36,42.197758,-83.835558,86.728,120.258
45.981,42.197758,-83.835558,93.795,51.566
46.603,42.197742,-83.8355,68.248,126.696
47.846,42.197742,-83.8355,98.996,118.765
47.846,42.197742,-83.8355,104.642,59.009
48.467,42.197742,-83.8355,84.096,61.674
48.467,42.197742,-83.8355,93.971,117.849
48.467,42.197742,-83.8355,89.145,122.641
47.846,42.197735,-83.835428,83.366,138.142
47.846,42.197735,-83.835428,86.393,308.773
47.846,42.197735,-83.835428,99.285,48.627
48.467,42.197737,-83.83535,98.79,108.245
49.088,42.197737,-83.83535,67.555,55.486
48.467,42.197737,-83.83535,50.615,115.508
48.467,42.197743,-83.835267,94.254,130.196
48.467,42.197743,-83.835267,75.151,119.134
48.467,42.197743,-83.835267,67.751,146.481
48.467,42.19775,-83.835182,97.922,115.908
48.467,42.19775,-83.835182,102.462,112.873
48.467,42.19775,-83.835182,81.499,112.666
47.846,42.197755,-83.835093,80.484,115.759
47.846,42.197755,-83.835093,88.428,113.712
47.846,42.197755,-83.835093,79.111,112.047
47.224,42.197755,-83.835093,100.794,75.18
47.224,42.197755,-83.835093,89.861,113.357
46.603,42.197755,-83.835093,95.366,127.847
46.603,42.197758,-83.835003,81.05,120.737
45.36,42.197758,-83.835003,86.195,55.843
45.36,42.197758,-83.835003,85.37,57.568
44.739,42.197762,-83.834908,93.799,123.835
44.739,42.197762,-83.834908,85.383,129.798
44.739,42.197762,-83.834908,134.698,57.369
45.36,42.197763,-83.834805,90.729,114.133
45.981,42.197763,-83.834805,88.698,123.692
45.36,42.197763,-83.834805,82.174,73.552
45.36,42.197767,-83.834697,56.952,111.867
44.739,42.197767,-83.834697,88.236,112.924
44.739,42.197767,-83.834697,82.668,144.872
44.117,42.19777,-83.834582,90.945,79.634
43.496,42.19777,-83.834582,87.524,144.029
43.496,42.19777,-83.834582,86.591,115.411
42.875,42.19777,-83.834582,79.861,130.043
41.632,42.19777,-83.834582,95.492,53.454
41.632,42.19777,-83.834582,83.477,117.284
41.632,42.197773,-83.834463,90.904,111.862
42.253,42.197773,-83.834463,76.978,52.452
42.253,42.197773,-83.834463,75.119,8103.965
42.253,42.197777,-83.83434,85.446,7098.327
41.632,42.197777,-83.83434,85.099,6058.206
40.389,42.197777,-83.83434,86.622,5002.189
39.768,42.197778,-83.834212,84.516,3948.616
39.146,42.197778,-83.834212,80.36,2913.831
39.768,42.197778,-83.834212,79.047,1854.788
41.01,42.197783,-83.83408,73.739,812.903
40.389,42.197783,-83.83408,85.382,66.718
39.146,42.197783,-83.83408,89.12,135.944
38.525,42.197787,-83.833945,93.276,63.605
37.904,42.197787,-83.833945,56.102,80.234
38.525,42.197787,-83.833945,71.497,137.232
39.146,42.197787,-83.833945,102.964,58.197
39.768,42.197787,-83.833945,82.426,141.284
40.389,42.197787,-83.833945,90.328,115.736
40.389,42.19779,-83.83381,96.759,64.014
41.01,42.19779,-83.83381,94.795,57.767
40.389,42.19779,-83.83381,87.274,130.137
39.146,42.197793,-83.833678,49.85,139.176
38.525,42.197793,-83.833678,62.081,61.603
37.904,42.197793,-83.833678,114.886,142.213
37.904,42.197797,-83.833552,182.143,119.788
38.525,42.197797,-83.833552,93.271,114.82
39.146,42.197797,-83.833552,83.223,50.138
39.768,42.197802,-83.833427,88.282,87.755
40.389,42.197802,-83.833427,81.865,47.966
41.632,42.197802,-83.833427,110.489,55.864
42.253,42.197807,-83.833305,104.054,119.02
41.632,42.197807,-83.833305,108.153,71.939
41.01,42.197807,-83.833305,82.819,67.402
41.01,42.197807,-83.833305,66.358,115.414
40.389,42.197807,-83.833305,88.684,115.733
39.768,42.197807,-83.833305,84.951,62.298
39.146,42.197812,-83.833183,93.616,58.173
35.418,42.197812,-83.833183,76.522,88.735
31.069,42.197812,-83.833183,94.151,124.057
24.233,42.197817,-83.83306,86.159,51.91
19.263,42.197817,-83.83306,75.752,114.686
16.777,42.197817,-83.83306,66.328,116.853
16.156,42.197822,-83.832933,82.848,118.673
16.156,42.197822,-83.832933,88.286,53.787
18.641,42.197822,-83.832933,110.033,120.461
20.505,42.197828,-83.8328,101.744,48.12
22.991,42.197828,-83.8328,112.46,113.223
24.855,42.197828,-83.8328,59.188,111.601
26.098,42.197833,-83.832662,115.204,98.755
27.34,42.197833,-83.832662,95.156,117.187
29.204,42.197833,-83.832662,69.604,112.814
29.826,42.197833,-83.832662,88.962,113.819
31.69,42.197833,-83.832662,81.706,93.768
32.933,42.197833,-83.832662,149.828,57.503
34.797,42.197838,-83.832518,65.65,152.354
36.04,42.197838,-83.832518,86.907,112.801
36.661,42.197838,-83.832518,88.174,73.208
36.661,42.197843,-83.832375,105.034,59.495
36.04,42.197843,-83.832375,57.18,119.948
36.04,42.197843,-83.832375,95.639,295.549
36.661,42.197848,-83.832233,84.96,58.707
35.418,42.197848,-83.832233,101.24,105.373
34.797,42.197848,-83.832233,321.438,73.631
34.175,42.197853,-83.832093,90.441,62.344
34.797,42.197853,-83.832093,94.77,128.568
34.797,42.197853,-83.832093,112.838,82.742
35.418,42.197858,-83.83195,80.411,120.88
36.04,42.197858,-83.83195,83.272,54.711
36.661,42.197858,-83.83195,86.024,111.621
36.661,42.197858,-83.83195,73.427,67.538
37.282,42.197858,-83.83195,65.365,126.816
36.661,42.197858,-83.83195,82.832,61.651
35.418,42.197863,-83.831807,81.983,61.627
34.175,42.197863,-83.831807,114.179,62.378
33.554,42.197863,-83.831807,81.24,115.154
32.933,42.197872,-83.831665,51.205,115.989
32.311,42.197872,-83.831665,85.091,127.872
32.311,42.197872,-83.831665,45.374,54.801
32.311,42.19788,-83.831527,73.852,109.749
31.69,42.19788,-83.831527,84.203,92.149
31.69,42.19788,-83.831527,59.891,286.392
31.69,42.197888,-83.83139,71.668,76.009
32.311,42.197888,-83.83139,88.975,227.096
33.554,42.197888,-83.83139,108.84,69.693
34.175,42.197893,-83.831252,50.942,173.652
35.418,42.197893,-83.831252,97.443,126.416
35.418,42.197893,-83.831252,70.871,82.157
36.04,42.197893,-83.831252,88.505,75.656
36.661,42.197893,-83.831252,86.841,104.505
37.904,42.197893,-83.831252,59.768,142.41
37.904,42.197897,-83.831112,86.067,61.311
37.282,42.197897,-83.831112,81.378,130.611
36.661,42.197897,-83.831112,87.376,123.613
36.661,42.197898,-83.830963,106.733,122.541
36.661,42.197898,-83.830963,47.334,75.175
36.661,42.197898,-83.830963,82.997,132.588
36.661,42.197902,-83.830803,80.251,126.216
36.04,42.197902,-83.830803,73.87,59.999
36.04,42.197902,-83.830803,92.158,79.764
36.04,42.197905,-83.83063,56.328,116.192
35.418,42.197905,-83.83063,74.6,132.846
35.418,42.197905,-83.83063,58.796,64.952
34.797,42.197912,-83.830447,97.31,137.475
34.175,42.197912,-83.830447,88.457,142.391
33.554,42.197912,-83.830447,76.242,131.397
33.554,42.197912,-83.830447,63.506,59.482
34.175,42.197912,-83.830447,89.021,65.231
34.797,42.197912,-83.830447,81.13,126.431
36.04,42.197915,-83.830253,86.509,133.041
36.661,42.197915,-83.830253,150.243,59.347
37.282,42.197915,-83.830253,93.015,65.44
36.04,42.19792,-83.830055,99.502,127.434
35.418,42.19792,-83.830055,73.976,112.639
34.797,42.19792,-83.830055,53.761,55.73
34.797,42.197923,-83.829857,64.939,132.002
34.175,42.197923,-83.829857,76.386,135.252
34.175,42.197923,-83.829857,88.972,58.947
32.933,42.197927,-83.829653,98.524,73.752
32.933,42.197927,-83.829653,124.724,125.723
32.933,42.197927,-83.829653,80.813,128.864
33.554,42.19793,-83.829443,57.356,65.43
33.554,42.19793,-83.829443,82.31,49.511
33.554,42.19793,-83.829443,89.397,117.78
32.933,42.19793,-83.829443,145.005,49.135
33.554,42.19793,-83.829443,50.822,56.302
34.175,42.19793,-83.829443,65.361,119.734
34.175,42.197935,-83.829228,95.554,117.551
34.797,42.197935,-83.829228,110.658,110.27
34.797,42.197935,-83.829228,82.543,40.472
35.418,42.197938,-83.829007,59.787,110.814
35.418,42.197938,-83.829007,81.849,124.745
35.418,42.197938,-83.829007,80.49,52.336
34.797,42.197943,-83.82878,77.666,327.584
35.418,42.197943,-83.82878,57.185,147.92
35.418,42.197943,-83.82878,85.372,119.301
35.418,42.197945,-83.82855,83.795,56.339
35.418,42.197945,-83.82855,71.043,53.89
36.04,42.197945,-83.82855,51.44,116.161
36.04,42.197947,-83.828315,85.126,118.117
36.04,42.197947,-83.828315,89.606,54.914
36.661,42.197947,-83.828315,91.805,114.279
36.04,42.197947,-83.828315,81.163,55.993
36.661,42.197947,-83.828315,81.074,75.917
36.661,42.197947,-83.828315,93.813,51.658
36.661,42.197945,-83.828078,62.206,123.423
36.04,42.197945,-83.828078,86.35,129.299
36.661,42.197945,-83.828078,97.479,58.463
37.282,42.197947,-83.827842,92.261,56.719
37.282,42.197947,-83.827842,51.047,128.1
36.661,42.197947,-83.827842,86.53,128.003
36.04,42.197947,-83.827607,84.192,56.747
36.04,42.197947,-83.827607,119.806,53.202
36.04,42.197947,-83.827607,87.15,123.698
36.04,42.19795,-83.827375,84.522,75.45
36.661,42.19795,-83.827375,75.96,72.193
36.661,42.19795,-83.827375,74.202,58.348
36.661,42.197953,-83.827145,87.14,109.15
37.282,42.197953,-83.827145,87.737,64.862
36.661,42.197953,-83.827145,78.602,111.044
35.418,42.197953,-83.827145,99.728,49.594
35.418,42.197953,-83.827145,90.022,114.179
35.418,42.197953,-83.827145,83.036,60.555
36.04,42.197958,-83.826915,127.732,134.066
36.661,42.197958,-83.826915,85.132,131.591
36.04,42.197958,-83.826915,81.616,113.515
36.04,42.197963,-83.826685,81.056,52.844
36.04,42.197963,-83.826685,311.672,61.47
36.04,42.197963,-83.826685,89.968,137.552
36.04,42.197967,-83.826457,129.903,59.558
36.661,42.197967,-83.826457,71.36,56.22
36.661,42.197967,-83.826457,169.1,120.923
36.661,42.197972,-83.826232,92.993,129.255
37.282,42.197972,-83.826232,102.696,55.338
37.904,42.197972,-83.826232,159.348,114.641
38.525,42.19798,-83.82601,94.672,121.548
38.525,42.19798,-83.82601,53.172,120.321
38.525,42.19798,-83.82601,107.72,53.343
39.146,42.19798,-83.82601,87.098,102.618
38.525,42.19798,-83.82601,91.327,116.987
37.904,42.19798,-83.82601,58.574,112.769
37.282,42.197987,-83.825787,86.649,61.58
37.904,42.197987,-83.825787,82.652,117.428
37.904,42.197987,-83.825787,86.809,109.861
37.904,42.197993,-83.825567,85.114,123.113
37.282,42.197993,-83.825567,86.526,55.833
36.661,42.197993,-83.825567,96.87,51.64
36.04,42.198002,-83.825345,124.328,118.293
35.418,42.198002,-83.825345,86.712,52.866
36.04,42.198002,-83.825345,91.97,117.503
36.661,42.19801,-83.825122,58.928,115.148
37.282,42.19801,-83.825122,95.682,110.329
37.282,42.19801,-83.825122,88.655,83.243
36.661,42.19802,-83.824897,75.385,113.318
36.661,42.19802,-83.824897,104.727,75.087
36.04,42.19802,-83.824897,93.342,110.549
34.797,42.19802,-83.824897,76.496,49.511
34.175,42.19802,-83.824897,61.884,74.699
33.554,42.19802,-83.824897,61.119,124.823
32.311,42.19803,-83.824672,85.892,96.912
31.69,42.19803,-83.824672,94.41,64.884
31.69,42.19803,-83.824672,48.305,116.242
31.69,42.19804,-83.824448,67.106,121.901
32.311,42.19804,-83.824448,70.177,52.048
32.933,42.19804,-83.824448,112.794,133.565
32.933,42.19805,-83.824222,91.13,142.97
33.554,42.19805,-83.824222,52.127,120.868
32.311,42.19805,-83.824222,95.989,55.284
31.69,42.198057,-83.823993,101.332,55.204
31.069,42.198057,-83.823993,81.49,112.462
29.826,42.198057,-83.823993,60.555,110.64
29.204,42.198065,-83.823763,89.604,118.177
27.34,42.198065,-83.823763,84.703,54.453
25.476,42.198065,-83.823763,81.192,113.252
22.991,42.198065,-83.823763,57.994,114.937
19.263,42.198065,-83.823763,86.455,63.785
15.534,42.198065,-83.823763,87.506,64.553
11.806,42.198075,-83.82353,77.425,118.303
8.078,42.198075,-83.82353,60.256,127.409
7.456,42.198075,-83.82353,84.822,64.646
6.835,42.198087,-83.823297,78.345,57.643
6.835,42.198087,-83.823297,80.672,121.732
8.699,42.198087,-83.823297,84.213,122.926
10.563,42.198098,-83.823065,100.867,57.059
13.049,42.198098,-83.823065,85.401,56.741
14.913,42.198098,-83.823065,131.095,127.568
16.777,42.19811,-83.822833,82.762,121.791
19.263,42.19811,-83.822833,88.065,45.94
21.127,42.19811,-83.822833,73.653,113.727
22.369,42.198122,-83.822607,89.534,65.146
24.233,42.198122,-83.822607,86.914,113.482
25.476,42.198122,-83.822607,88.936,51.424
27.34,42.198122,-83.822607,76.931,118.743
28.583,42.198122,-83.822607,65.539,116.409
29.826,42.198122,-83.822607,88.897,57.04
31.069,42.19813,-83.822382,91.548,61.71
32.311,42.19813,-83.822382,75.83,125.679
32.933,42.19813,-83.822382,95.155,117.604
34.175,42.198137,-83.82216,98.424,49.498
35.418,42.198137,-83.82216,51.278,53.891
36.04,42.198137,-83.82216,99.625,115.148
37.282,42.198145,-83.821942,78.006,117.342
37.904,42.198145,-83.821942,92.783,53.747
39.146,42.198145,-83.821942,82.518,111.669
39.768,42.198155,-83.821727,85.273,118.386
40.389,42.198155,-83.821727,89.109,109.279
41.01,42.198155,-83.821727,89.367,75.227
41.632,42.198165,-83.821512,84.734,113.029
41.632,42.198165,-83.821512,59.206,109.322
40.389,42.198165,-83.821512,88.045,76.142
39.768,42.198165,-83.821512,86.061,49.223
39.146,42.198165,-83.821512,95.332,113.072
39.768,42.198165,-83.821512,53.407,112.688
40.389,42.198175,-83.821298,81.711,60.775
41.01,42.198175,-83.821298,92.187,61.377
41.01,42.198175,-83.821298,85.19,134.004
41.01,42.198185,-83.82108,80.278,136.191
41.632,42.198185,-83.82108,88.865,53.709
41.632,42.198185,-83.82108,90.348,119.836
42.253,42.198197,-83.820855,85.219,114.82
42.875,42.198197,-83.820855,79.293,144.367
42.875,42.198197,-83.820855,82.994,88.786
42.875,42.198208,-83.820628,87.104,128.401
43.496,42.198208,-83.820628,122.108,56.621
43.496,42.198208,-83.820628,88.106,64.801
44.117,42.198218,-83.820397,83.225,117.531
44.739,42.198218,-83.820397,86.384,117.95
45.36,42.198218,-83.820397,61.985,114.504
45.36,42.198218,-83.820397,86.001,59.107
45.981,42.198218,-83.820397,82.194,118.944
46.603,42.198218,-83.820397,81.145,114.965
45.981,42.198228,-83.820162,51.541,126.646
44.739,42.198228,-83.820162,50.837,54.217
44.117,42.198228,-83.820162,56.388,118.947
43.496,42.198237,-83.819927,114.443,129.434
43.496,42.198237,-83.819927,96.743,71.771
43.496,42.198237,-83.819927,71.35,68.926
44.117,42.198248,-83.819695,53.704,150.846
44.117,42.198248,-83.819695,82.379,148.611
44.117,42.198248,-83.819695,84.156,70.298
43.496,42.198262,-83.819468,79.392,63.727
43.496,42.198262,-83.819468,86.802,151.828
43.496,42.198262,-83.819468,87.351,139.554
43.496,42.198273,-83.819247,99.204,54.016
41.01,42.198273,-83.819247,126.348,138.215
35.418,42.198273,-83.819247,80.853,149.102
34.797,42.198273,-83.819247,89.959,131.124
34.175,42.198273,-83.819247,73.133,143.522
34.175,42.198273,-83.819247,112.404,139.976
34.175,42.198283,-83.819032,89.823,137.393
34.797,42.198283,-83.819032,84.724,51.019
35.418,42.198283,-83.819032,75.485,53.205
35.418,42.198293,-83.818825,104.483,57.279
35.418,42.198293,-83.818825,102.476,135.53
35.418,42.198293,-83.818825,92.766,49.396
34.797,42.198305,-83.818622,58.36,139.396
33.554,42.198305,-83.818622,54.583,138.587
32.933,42.198305,-83.818622,84.627,91.324
27.962,42.19832,-83.818417,55.489,69.988
22.991,42.19832,-83.818417,83.439,130.541
18.02,42.19832,-83.818417,81.026,147.517
17.398,42.198333,-83.818207,80.172,65.262
18.641,42.198333,-83.818207,83.123,63.887
21.127,42.198333,-83.818207,124.181,58.188
24.233,42.198333,-83.818207,85.892,132.202
26.098,42.198333,-83.818207,87.511,54.976
27.962,42.198333,-83.818207,80.808,53.544
29.826,42.198345,-83.817993,77.532,143.466
31.069,42.198345,-83.817993,92.656,129.991
32.933,42.198345,-83.817993,87.781,53.787
34.797,42.198353,-83.817778,83.734,133.25
35.418,42.198353,-83.817778,66.466,132.697
37.282,42.198353,-83.817778,88.45,140.379
37.282,42.19836,-83.817562,81.661,53.178
36.04,42.19836,-83.817562,83.644,129.867
35.418,42.19836,-83.817562,347.595,147.858
34.175,42.198367,-83.817343,89.788,59.7
34.175,42.198367,-83.817343,75.907,52.966
28.583,42.198367,-83.817343,83.692,129.964
22.369,42.198372,-83.817123,78.197,52.069
16.777,42.198372,-83.817123,89.498,48.508
12.427,42.198372,-83.817123,77.954,54.592
8.078,42.198372,-83.817123,62.122,48.704
4.971,42.198372,-83.817123,81.873,113.531
2.485,42.198372,-83.817123,98.802,80.17
0.621,42.198375,-83.8169,90.343,113.357
0.0,42.198375,-83.8169,89.09,112.051
0.0,42.198375,-83.8169,76.164,64.389
0.0,42.198377,-83.816673,82.718,59.111
0.0,42.198377,-83.816673,91.417,130.142
0.0,42.198377,-83.816673,89.66,133.099
0.0,42.19838,-83.816443,80.678,47.853
0.0,42.19838,-83.816443,94.687,48.033
0.0,42.19838,-83.816443,76.385,112.708
0.0,42.198383,-83.81621,79.617,116.408
0.0,42.198383,-83.81621,82.493,55.814
0.0,42.198383,-83.81621,83.947,124.266
0.0,42.198388,-83.815973,85.364,91.04
0.621,42.198388,-83.815973,82.119,69.838
6.214,42.198388,-83.815973,95.271,67.223
10.563,42.198388,-83.815973,93.104,111.385
13.049,42.198388,-83.815973,88.448,114.629
15.534,42.198388,-83.815973,80.705,59.004
18.641,42.198393,-83.815735,84.436,58.53
20.505,42.198393,-83.815735,84.488,50.345
22.991,42.198393,-83.815735,80.905,49.058
24.855,42.198397,-83.815493,92.595,57.705
26.719,42.198397,-83.815493,80.448,132.723
28.583,42.198397,-83.815493,58.304,110.776
29.826,42.1984,-83.81525,90.052,77.675
31.069,42.1984,-83.81525,88.565,65.194
32.311,42.1984,-83.81525,119.867,128.408
33.554,42.198403,-83.815005,87.537,118.602
34.175,42.198403,-83.815005,87.011,59.002
35.418,42.198403,-83.815005,80.869,47.705
36.661,42.198405,-83.81476,59.951,60.739
37.282,42.198405,-83.81476,99.088,116.767
38.525,42.198405,-83.81476,75.853,56.814
39.768,42.198405,-83.81476,110.239,117.872
41.632,42.198405,-83.81476,102.066,112.074
41.632,42.198405,-83.81476,96.571,59.563
42.253,42.198408,-83.814512,83.993,52.555
43.496,42.198408,-83.814512,69.815,47.344
44.117,42.198408,-83.814512,82.458,111.218
45.36,42.198413,-83.814262,82.268,65.661
45.981,42.198413,-83.814262,84.808,114.168
46.603,42.198413,-83.814262,58.811,122.257
45.981,42.198417,-83.814012,96.631,75.338
45.36,42.198417,-83.814012,100.267,48.646
45.36,42.198417,-83.814012,78.377,127.53
44.117,42.198422,-83.813762,50.999,122.295
43.496,42.198422,-83.813762,88.063,68.523
43.496,42.198422,-83.813762,90.539,52.248
42.875,42.198423,-83.813515,89.652,47.569
42.875,42.198423,-83.813515,85.49,74.728
42.875,42.198423,-83.813515,84.094,78.922
43.496,42.198423,-83.813515,84.094,114.632
44.117,42.198423,-83.813515,66.546,117.408
44.739,42.198423,-83.813515,78.651,50.296
44.739,42.198427,-83.813268,81.76,110.405
44.739,42.198427,-83.813268,83.672,111.268
44.739,42.198427,-83.813268,350.776,110.145
44.117,42.198428,-83.813017,81.519,55.431
42.875,42.198428,-83.813017,81.536,51.505
42.253,42.198428,-83.813017,92.526,118.707
41.632,42.198432,-83.812765,84.309,74.269
42.253,42.198432,-83.812765,85.17,48.881
42.875,42.198432,-83.812765,76.354,114.139
44.117,42.198433,-83.812517,63.409,152.476
44.739,42.198433,-83.812517,83.636,71.776
45.981,42.198433,-83.812517,84.114,124.35
46.603,42.198435,-83.81227,82.556,133.09
46.603,42.198435,-83.81227,49.032,147.017
46.603,42.198435,-83.81227,87.337,48.923
47.224,42.198435,-83.81227,88.076,120.132
47.846,42.198435,-83.81227,78.858,115.237
47.846,42.198435,-83.81227,75.462,114.96
47.846,42.198435,-83.812025,82.066,50.962
48.467,42.198435,-83.812025,88.401,115.703
47.846,42.198435,-83.812025,76.776,115.323
47.224,42.198435,-83.811783,88.408,69.389
45.981,42.198435,-83.811783,89.742,61.078
45.36,42.198435,-83.811783,86.666,115.688
45.36,42.198438,-83.811547,98.788,129.453
45.981,42.198438,-83.811547,80.387,108.169
45.981,42.198438,-83.811547,87.42,52.169
45.36,42.198442,-83.811312,93.882,121.042
44.739,42.198442,-83.811312,77.766,120.063
43.496,42.198442,-83.811312,87.229,75.932
42.875,42.198443,-83.811083,91.141,59.632
41.632,42.198443,-83.811083,77.854,116.194
41.01,42.198443,-83.811083,63.031,138.35
40.389,42.198443,-83.811083,82.592,51.275
39.768,42.198443,-83.811083,88.187,86.288
