vehiclespeed,latitude,longitude,verizon,sprint,xfinitywifi
69.594,42.26367,-83.78439,85.923,119.537,-1.0
69.594,42.26367,-83.78439,79.68,116.086,-1.0
69.594,42.26367,-83.78439,74.75,118.989,-1.0
69.594,42.26367,-83.78439,79.315,66.364,-1.0
69.594,42.26367,-83.78439,83.043,117.806,-1.0
69.594,42.263948,-83.78447,78.878,136.299,-1.0
69.594,42.263948,-83.78447,63.836,129.423,-1.0
69.594,42.263948,-83.78447,84.156,55.977,-1.0
69.594,42.264228,-83.78454,91.941,125.09,-1.0
68.972,42.264228,-83.78454,92.331,120.155,-1.0
69.594,42.264228,-83.78454,59.712,125.789,-1.0
69.594,42.26451,-83.784602,91.258,50.313,-1.0
69.594,42.26451,-83.784602,85.998,69.591,-1.0
68.972,42.26451,-83.784602,76.846,112.594,-1.0
68.972,42.264792,-83.784652,76.332,110.911,-1.0
69.594,42.264792,-83.784652,85.115,120.008,-1.0
68.972,42.264792,-83.784652,159.579,114.66,-1.0
68.972,42.265075,-83.78469,73.897,117.411,-1.0
68.972,42.265075,-83.78469,87.959,52.354,-1.0
69.594,42.265075,-83.78469,88.909,112.181,-1.0
68.972,42.265075,-83.78469,86.069,48.327,-1.0
68.972,42.265075,-83.78469,83.986,116.979,-1.0
68.972,42.265075,-83.78469,101.156,111.659,-1.0
68.972,42.26536,-83.784718,95.313,112.798,-1.0
69.594,42.26536,-83.784718,95.758,115.95,-1.0
69.594,42.26536,-83.784718,57.977,114.302,-1.0
69.594,42.265645,-83.784735,83.851,122.365,-1.0
69.594,42.265645,-83.784735,84.704,114.883,-1.0
69.594,42.265645,-83.784735,79.562,65.593,-1.0
69.594,42.26593,-83.78474,84.155,67.383,-1.0
69.594,42.26593,-83.78474,87.522,114.325,-1.0
69.594,42.26593,-83.78474,82.391,126.216,-1.0
69.594,42.266215,-83.784737,68.912,127.195,-1.0
69.594,42.266215,-83.784737,87.803,52.519,-1.0
70.215,42.266215,-83.784737,85.469,119.05,-1.0
70.215,42.266498,-83.784723,78.519,113.648,-1.0
70.215,42.266498,-83.784723,49.486,115.647,-1.0
70.215,42.266498,-83.784723,88.622,113.703,-1.0
70.215,42.266498,-83.784723,81.295,85.772,-1.0
70.215,42.266498,-83.784723,91.59,122.562,-1.0
70.215,42.266498,-83.784723,55.983,71.822,-1.0
70.215,42.266782,-83.78471,98.515,112.616,-1.0
70.215,42.266782,-83.78471,97.154,123.151,-1.0
70.215,42.266782,-83.78471,114.456,117.292,-1.0
70.215,42.267063,-83.784695,86.604,61.793,-1.0
70.215,42.267063,-83.784695,86.495,110.082,-1.0
70.215,42.267063,-83.784695,90.944,54.521,-1.0
70.215,42.267348,-83.78467,99.762,123.829,-1.0
70.215,42.267348,-83.78467,58.741,53.195,-1.0
70.215,42.267348,-83.78467,86.625,119.202,-1.0
70.215,42.267632,-83.784645,82.618,115.96,-1.0
70.215,42.267632,-83.784645,128.192,109.96,-1.0
69.594,42.267632,-83.784645,91.342,122.311,-1.0
69.594,42.267913,-83.784622,84.778,130.757,-1.0
68.972,42.267913,-83.784622,78.411,53.632,-1.0
68.972,42.267913,-83.784622,52.045,92.788,-1.0
68.972,42.267913,-83.784622,89.698,116.969,-1.0
68.972,42.267913,-83.784622,81.298,125.402,-1.0
68.972,42.267913,-83.784622,85.269,119.668,-1.0
68.972,42.268197,-83.784597,50.658,67.269,-1.0
68.972,42.268197,-83.784597,81.668,118.028,-1.0
69.594,42.268197,-83.784597,91.57,130.885,-1.0
69.594,42.26848,-83.784575,99.742,133.498,-1.0
69.594,42.26848,-83.784575,78.867,52.423,-1.0
69.594,42.26848,-83.784575,84.121,129.703,-1.0
69.594,42.268765,-83.784553,84.152,120.057,-1.0
69.594,42.268765,-83.784553,98.704,123.042,-1.0
69.594,42.268765,-83.784553,85.726,57.606,-1.0
70.215,42.26905,-83.784533,57.187,113.499,-1.0
70.215,42.26905,-83.784533,77.244,111.523,-1.0
70.215,42.26905,-83.784533,64.829,90.067,-1.0
70.215,42.269332,-83.784512,89.963,115.194,-1.0
70.215,42.269332,-83.784512,61.124,62.256,-1.0
69.594,42.269332,-83.784512,89.94,121.804,-1.0
69.594,42.269332,-83.784512,50.656,65.005,-1.0
69.594,42.269332,-83.784512,90.686,122.883,-1.0
69.594,42.269332,-83.784512,84.189,110.825,-1.0
69.594,42.269617,-83.784492,80.723,115.482,-1.0
69.594,42.269617,-83.784492,81.717,65.189,-1.0
69.594,42.269617,-83.784492,86.489,112.53,-1.0
69.594,42.2699,-83.78447,84.403,50.009,-1.0
69.594,42.2699,-83.78447,104.613,130.145,-1.0
69.594,42.2699,-83.78447,84.3,50.278,-1.0
69.594,42.270183,-83.784448,83.92,118.141,-1.0
69.594,42.270183,-83.784448,79.196,116.72,-1.0
69.594,42.270183,-83.784448,92.635,159.487,-1.0
69.594,42.270468,-83.784427,93.926,59.234,-1.0
69.594,42.270468,-83.784427,82.416,127.403,-1.0
69.594,42.270468,-83.784427,80.166,56.617,-1.0
69.594,42.270752,-83.784407,70.442,115.736,-1.0
69.594,42.270752,-83.784407,82.798,47.877,-1.0
69.594,42.270752,-83.784407,91.673,113.387,-1.0
69.594,42.270752,-83.784407,84.598,110.619,-1.0
69.594,42.270752,-83.784407,62.103,129.74,-1.0
69.594,42.270752,-83.784407,89.781,110.991,-1.0
69.594,42.271037,-83.784387,89.641,117.213,-1.0
69.594,42.271037,-83.784387,85.968,116.42,-1.0
69.594,42.271037,-83.784387,51.206,88.191,-1.0
69.594,42.27132,-83.784368,92.178,115.656,-1.0
69.594,42.27132,-83.784368,90.203,115.177,-1.0
69.594,42.27132,-83.784368,81.235,115.156,-1.0
69.594,42.271603,-83.784348,57.526,65.251,-1.0
69.594,42.271603,-83.784348,83.05,144.559,-1.0
70.215,42.271603,-83.784348,81.223,136.718,-1.0
70.215,42.271887,-83.784327,100.091,122.614,-1.0
70.215,42.271887,-83.784327,87.731,57.605,-1.0
69.594,42.271887,-83.784327,90.882,113.311,-1.0
69.594,42.27217,-83.784307,92.818,126.424,-1.0
70.215,42.27217,-83.784307,119.483,133.876,-1.0
69.594,42.27217,-83.784307,89.247,48.233,-1.0
68.972,42.27217,-83.784307,89.453,110.507,-1.0
68.972,42.27217,-83.784307,79.059,110.64,-1.0
69.594,42.27217,-83.784307,76.483,96.601,-1.0
69.594,42.272452,-83.784287,82.136,59.237,-1.0
68.972,42.272452,-83.784287,92.917,53.629,-1.0
68.972,42.272452,-83.784287,82.827,54.706,-1.0
69.594,42.272732,-83.784267,109.196,114.332,-1.0
69.594,42.272732,-83.784267,83.851,48.885,-1.0
69.594,42.272732,-83.784267,91.616,119.399,-1.0
70.215,42.27301,-83.784245,85.298,160.562,-1.0
70.215,42.27301,-83.784245,89.336,65.408,-1.0
70.215,42.27301,-83.784245,82.731,47.087,-1.0
70.215,42.27329,-83.784225,80.773,75.57,-1.0
70.215,42.27329,-83.784225,85.959,111.599,-1.0
70.215,42.27329,-83.784225,85.677,67.35,-1.0
70.215,42.27357,-83.784205,85.625,65.67,-1.0
70.215,42.27357,-83.784205,76.252,131.657,-1.0
70.215,42.27357,-83.784205,105.175,135.107,-1.0
70.215,42.27357,-83.784205,81.063,54.663,-1.0
70.215,42.27357,-83.784205,84.765,129.935,-1.0
70.215,42.27357,-83.784205,87.755,112.097,-1.0
70.215,42.27385,-83.784185,85.675,82.793,-1.0
69.594,42.27385,-83.784185,83.511,49.535,-1.0
69.594,42.27385,-83.784185,87.769,54.765,-1.0
69.594,42.27413,-83.784168,76.202,55.144,-1.0
69.594,42.27413,-83.784168,69.503,100.018,-1.0
68.972,42.27413,-83.784168,89.628,114.923,-1.0
68.972,42.27441,-83.78415,95.932,56.046,-1.0
68.972,42.27441,-83.78415,80.25,67.555,-1.0
68.972,42.27441,-83.78415,64.95,118.523,-1.0
68.972,42.274688,-83.784132,82.329,55.305,-1.0
68.972,42.274688,-83.784132,81.335,119.372,-1.0
69.594,42.274688,-83.784132,81.734,68.493,-1.0
69.594,42.274968,-83.784113,82.307,73.108,-1.0
70.215,42.274968,-83.784113,89.697,56.959,-1.0
70.215,42.274968,-83.784113,89.171,118.687,-1.0
70.215,42.274968,-83.784113,77.092,112.697,-1.0
70.215,42.274968,-83.784113,80.386,52.052,-1.0
70.215,42.274968,-83.784113,96.876,120.133,-1.0
70.215,42.27525,-83.784095,85.313,115.737,-1.0
70.215,42.27525,-83.784095,118.344,55.941,-1.0
70.215,42.27525,-83.784095,82.39,54.903,-1.0
70.215,42.27553,-83.784077,94.266,51.263,-1.0
70.215,42.27553,-83.784077,95.469,136.269,-1.0
70.215,42.27553,-83.784077,87.824,57.554,-1.0
70.215,42.275812,-83.784057,95.483,60.209,-1.0
70.215,42.275812,-83.784057,83.882,56.908,-1.0
70.215,42.275812,-83.784057,77.366,68.075,-1.0
69.594,42.276093,-83.784037,63.639,66.041,-1.0
69.594,42.276093,-83.784037,82.521,115.193,-1.0
69.594,42.276093,-83.784037,79.814,64.772,-1.0
69.594,42.276375,-83.784017,83.026,73.238,-1.0
69.594,42.276375,-83.784017,94.213,58.772,-1.0
69.594,42.276375,-83.784017,62.432,131.041,-1.0
69.594,42.276375,-83.784017,82.878,124.957,-1.0
69.594,42.276375,-83.784017,80.572,60.612,-1.0
69.594,42.276375,-83.784017,87.079,68.805,-1.0
69.594,42.276657,-83.783997,90.414,112.26,-1.0
69.594,42.276657,-83.783997,87.964,125.732,-1.0
69.594,42.276657,-83.783997,114.504,66.591,-1.0
69.594,42.27694,-83.783978,56.141,84.867,-1.0
69.594,42.27694,-83.783978,90.615,87.614,-1.0
69.594,42.27694,-83.783978,56.41,84.558,-1.0
69.594,42.277222,-83.783958,99.369,55.503,-1.0
69.594,42.277222,-83.783958,84.286,113.911,-1.0
69.594,42.277222,-83.783958,343.294,118.628,-1.0
69.594,42.277505,-83.783938,99.378,69.552,-1.0
69.594,42.277505,-83.783938,54.029,116.058,-1.0
70.215,42.277505,-83.783938,86.097,115.389,-1.0
70.215,42.277787,-83.78392,80.183,59.526,-1.0
69.594,42.277787,-83.78392,80.832,53.128,-1.0
69.594,42.277787,-83.78392,89.601,53.779,-1.0
69.594,42.277787,-83.78392,84.925,113.408,-1.0
69.594,42.277787,-83.78392,77.934,126.984,-1.0
69.594,42.277787,-83.78392,71.077,66.204,-1.0
69.594,42.27807,-83.783908,92.153,60.883,-1.0
69.594,42.27807,-83.783908,93.106,71.549,-1.0
69.594,42.27807,-83.783908,84.261,138.615,-1.0
69.594,42.278353,-83.783903,97.888,64.386,-1.0
69.594,42.278353,-83.783903,97.929,84.732,-1.0
69.594,42.278353,-83.783903,92.273,130.461,-1.0
69.594,42.278638,-83.783905,84.709,84.248,-1.0
69.594,42.278638,-83.783905,88.925,93.638,-1.0
69.594,42.278638,-83.783905,86.565,126.986,-1.0
69.594,42.278922,-83.783912,104.284,65.413,-1.0
69.594,42.278922,-83.783912,73.173,87.071,-1.0
69.594,42.278922,-83.783912,110.802,70.056,-1.0
69.594,42.279205,-83.78392,87.579,112.019,-1.0
69.594,42.279205,-83.78392,83.786,134.321,-1.0
69.594,42.279205,-83.78392,89.06,69.645,-1.0
69.594,42.279205,-83.78392,86.727,59.88,-1.0
69.594,42.279205,-83.78392,88.845,87.366,-1.0
68.972,42.279205,-83.78392,78.136,74.113,-1.0
68.972,42.279488,-83.78393,70.832,70.012,-1.0
68.972,42.279488,-83.78393,87.3,66.913,-1.0
68.972,42.279488,-83.78393,93.259,127.299,-1.0
68.972,42.279772,-83.783942,80.495,60.225,-1.0
68.972,42.279772,-83.783942,65.487,94.039,-1.0
69.594,42.279772,-83.783942,78.932,75.857,-1.0
70.215,42.279772,-83.783942,83.528,122.169,-1.0
70.215,42.279772,-83.783942,81.415,130.0,-1.0
70.215,42.279772,-83.783942,94.927,53.541,-1.0
70.215,42.297288,-84.126165,84.813,141.158,-1.0
70.215,42.297288,-84.126165,85.62,66.59,-1.0
70.215,42.297288,-84.126165,89.423,77.792,-1.0
70.215,42.297252,-84.126542,89.787,137.124,-1.0
70.215,42.297252,-84.126542,82.038,80.167,-1.0
70.215,42.297252,-84.126542,85.787,62.666,-1.0
70.215,42.297217,-84.12692,88.251,117.413,-1.0
70.215,42.297217,-84.12692,83.947,141.121,-1.0
69.594,42.297217,-84.12692,62.586,56.694,-1.0
69.594,42.29718,-84.1273,93.483,127.221,-1.0
69.594,42.29718,-84.1273,84.49,139.739,-1.0
69.594,42.29718,-84.1273,69.373,68.693,-1.0
69.594,42.297143,-84.12768,99.505,66.268,-1.0
69.594,42.297143,-84.12768,88.226,73.939,-1.0
69.594,42.297143,-84.12768,114.186,73.275,-1.0
69.594,42.297143,-84.12768,103.3,115.693,-1.0
69.594,42.297143,-84.12768,91.504,119.402,-1.0
69.594,42.297143,-84.12768,79.143,66.458,-1.0
69.594,42.297107,-84.128062,106.518,60.129,-1.0
69.594,42.297107,-84.128062,88.874,118.297,-1.0
69.594,42.297107,-84.128062,92.326,119.47,-1.0
69.594,42.29707,-84.128443,72.64,52.32,-1.0
69.594,42.29707,-84.128443,85.816,63.982,-1.0
69.594,42.29707,-84.128443,84.5,67.617,-1.0
69.594,42.297032,-84.128823,81.91,120.271,-1.0
69.594,42.297032,-84.128823,61.178,60.938,-1.0
69.594,42.297032,-84.128823,85.507,54.799,-1.0
69.594,42.296993,-84.129203,90.817,59.008,-1.0
69.594,42.296993,-84.129203,93.615,57.345,-1.0
69.594,42.296993,-84.129203,57.972,55.14,-1.0
69.594,42.296958,-84.129583,85.989,122.956,-1.0
69.594,42.296958,-84.129583,84.556,93.006,-1.0
69.594,42.296958,-84.129583,84.363,93.825,-1.0
69.594,42.296958,-84.129583,89.237,66.749,-1.0
69.594,42.296958,-84.129583,83.277,138.666,-1.0
70.215,42.296958,-84.129583,93.989,123.578,-1.0
70.215,42.296922,-84.129962,79.468,56.72,-1.0
70.215,42.296922,-84.129962,94.549,71.376,-1.0
70.215,42.296922,-84.129962,89.982,123.446,-1.0
70.215,42.296887,-84.130342,90.795,142.093,-1.0
69.594,42.296887,-84.130342,66.268,101.146,-1.0
69.594,42.296887,-84.130342,97.846,185.03,-1.0
69.594,42.296853,-84.130722,114.577,66.011,-1.0
69.594,42.296853,-84.130722,87.143,81.954,-1.0
69.594,42.296853,-84.130722,62.084,51.059,-1.0
68.972,42.296822,-84.1311,92.541,78.295,-1.0
68.972,42.296822,-84.1311,90.838,79.184,-1.0
68.972,42.296822,-84.1311,86.318,77.819,-1.0
69.594,42.296792,-84.13148,122.655,99.327,-1.0
69.594,42.296792,-84.13148,111.725,141.75,-1.0
69.594,42.296792,-84.13148,97.79,138.976,-1.0
69.594,42.296792,-84.13148,72.54,81.083,-1.0
69.594,42.296792,-84.13148,95.646,64.585,-1.0
69.594,42.296792,-84.13148,89.633,141.019,-1.0
69.594,42.296763,-84.13186,85.172,53.685,-1.0
69.594,42.296763,-84.13186,57.823,76.343,-1.0
69.594,42.296763,-84.13186,87.293,64.362,-1.0
69.594,42.296737,-84.132238,108.731,138.641,-1.0
69.594,42.296737,-84.132238,128.726,138.708,-1.0
69.594,42.296737,-84.132238,82.285,57.418,-1.0
69.594,42.296708,-84.132617,110.479,80.832,-1.0
69.594,42.296708,-84.132617,94.378,163.006,-1.0
69.594,42.296708,-84.132617,103.49,82.489,-1.0
69.594,42.296683,-84.132997,92.139,78.122,-1.0
69.594,42.296683,-84.132997,85.329,131.236,-1.0
68.972,42.296683,-84.132997,276.445,50.874,-1.0
68.972,42.29666,-84.133375,92.76,65.383,-1.0
69.594,42.29666,-84.133375,90.488,134.463,-1.0
69.594,42.29666,-84.133375,84.478,139.072,-1.0
69.594,42.29666,-84.133375,94.248,59.702,-1.0
70.215,42.29666,-84.133375,57.735,62.904,-1.0
70.215,42.29666,-84.133375,114.421,85.616,-1.0
70.215,42.29664,-84.133755,63.657,79.539,-1.0
70.215,42.29664,-84.133755,101.356,136.772,-1.0
70.215,42.29664,-84.133755,89.487,72.154,-1.0
70.215,42.296623,-84.134135,101.407,67.498,-1.0
70.215,42.296623,-84.134135,94.142,61.834,-1.0
70.215,42.296623,-84.134135,91.488,59.292,-1.0
70.215,42.296612,-84.134513,78.402,61.332,-1.0
70.215,42.296612,-84.134513,65.999,123.318,-1.0
69.594,42.296612,-84.134513,92.538,64.818,-1.0
69.594,42.296603,-84.134892,92.49,70.045,-1.0
69.594,42.296603,-84.134892,84.822,67.782,-1.0
69.594,42.296603,-84.134892,66.717,125.257,-1.0
68.972,42.296598,-84.135272,87.516,134.138,-1.0
68.972,42.296598,-84.135272,93.925,67.668,-1.0
68.972,42.296598,-84.135272,88.565,48.087,-1.0
68.972,42.296598,-84.135272,92.619,56.047,-1.0
68.972,42.296598,-84.135272,91.477,106.494,-1.0
68.972,42.296598,-84.135272,77.977,62.16,-1.0
69.594,42.296593,-84.13565,90.981,117.151,-1.0
69.594,42.296593,-84.13565,84.834,126.808,-1.0
69.594,42.296593,-84.13565,95.849,126.409,-1.0
69.594,42.29659,-84.136028,74.399,59.652,-1.0
69.594,42.29659,-84.136028,71.005,116.259,-1.0
68.972,42.29659,-84.136028,122.904,123.691,-1.0
69.594,42.296585,-84.136407,88.532,55.134,-1.0
68.972,42.296585,-84.136407,88.086,53.672,-1.0
68.972,42.296585,-84.136407,67.474,124.455,-1.0
68.972,42.29658,-84.136785,86.021,162.294,-1.0
68.972,42.29658,-84.136785,102.945,78.562,-1.0
69.594,42.29658,-84.136785,108.619,67.481,-1.0
69.594,42.296577,-84.137163,120.54,69.016,-1.0
69.594,42.296577,-84.137163,61.429,74.113,-1.0
70.215,42.296577,-84.137163,89.556,82.6,-1.0
70.215,42.296577,-84.137163,86.541,657.009,-1.0
70.215,42.296577,-84.137163,86.273,61.66,-1.0
70.215,42.296577,-84.137163,58.279,63.583,-1.0
70.215,42.296573,-84.137542,91.302,60.55,-1.0
70.215,42.296573,-84.137542,95.631,51.528,-1.0
70.215,42.296573,-84.137542,105.786,106.021,-1.0
69.594,42.296567,-84.13792,94.702,116.745,-1.0
69.594,42.296567,-84.13792,90.35,63.878,-1.0
69.594,42.296567,-84.13792,91.154,121.88,-1.0
69.594,42.296562,-84.1383,89.057,128.236,-1.0
68.972,42.296562,-84.1383,103.979,54.553,-1.0
68.972,42.296562,-84.1383,99.543,63.14,-1.0
68.972,42.296557,-84.13868,88.407,120.6,-1.0
68.972,42.296557,-84.13868,69.021,69.673,-1.0
68.972,42.296557,-84.13868,88.889,69.169,-1.0
68.972,42.296552,-84.13906,84.88,64.373,-1.0
69.594,42.296552,-84.13906,90.9,133.15,-1.0
68.972,42.296552,-84.13906,74.708,132.461,-1.0
69.594,42.296552,-84.13906,92.631,61.338,-1.0
69.594,42.296552,-84.13906,90.504,119.127,-1.0
69.594,42.296552,-84.13906,89.96,146.423,-1.0
69.594,42.296548,-84.13944,65.248,123.666,-1.0
70.215,42.296548,-84.13944,95.568,59.089,-1.0
70.215,42.296548,-84.13944,86.715,116.089,-1.0
70.215,42.296545,-84.139818,99.704,131.907,-1.0
70.215,42.296545,-84.139818,92.749,52.498,-1.0
70.215,42.296545,-84.139818,92.624,83.04,-1.0
70.215,42.296542,-84.140198,85.59,123.057,-1.0
70.215,42.296542,-84.140198,63.182,62.51,-1.0
70.215,42.296542,-84.140198,91.959,70.921,-1.0
70.215,42.29654,-84.140578,89.994,60.36,-1.0
70.215,42.29654,-84.140578,87.771,55.601,-1.0
70.215,42.29654,-84.140578,59.933,132.48,-1.0
70.215,42.296538,-84.140958,91.549,60.004,-1.0
69.594,42.296538,-84.140958,131.898,114.563,-1.0
69.594,42.296538,-84.140958,82.428,51.947,-1.0
69.594,42.296538,-84.140958,90.192,69.44,-1.0
69.594,42.296538,-84.140958,109.022,64.044,-1.0
69.594,42.296538,-84.140958,91.042,123.51,-1.0
69.594,42.296535,-84.141338,97.798,66.581,-1.0
69.594,42.296535,-84.141338,61.968,62.117,-1.0
69.594,42.296535,-84.141338,106.291,57.036,-1.0
68.972,42.296528,-84.14172,93.879,53.03,-1.0
68.972,42.296528,-84.14172,123.463,54.378,-1.0
69.594,42.296528,-84.14172,67.512,70.963,-1.0
69.594,42.296522,-84.1421,87.337,72.629,-1.0
69.594,42.296522,-84.1421,92.943,265.135,-1.0
69.594,42.296522,-84.1421,86.755,57.322,-1.0
69.594,42.296515,-84.142483,85.751,67.691,-1.0
69.594,42.296515,-84.142483,85.688,93.8,-1.0
69.594,42.296515,-84.142483,79.55,181.865,-1.0
69.594,42.29651,-84.142865,76.974,128.309,-1.0
69.594,42.29651,-84.142865,91.277,72.71,-1.0
69.594,42.29651,-84.142865,100.332,154.912,-1.0
69.594,42.29651,-84.142865,98.446,125.293,-1.0
69.594,42.29651,-84.142865,59.218,119.474,-1.0
69.594,42.29651,-84.142865,102.801,64.141,-1.0
69.594,42.296505,-84.143248,92.009,124.547,-1.0
69.594,42.296505,-84.143248,110.396,53.854,-1.0
69.594,42.296505,-84.143248,133.162,60.874,-1.0
69.594,42.2965,-84.14363,58.05,57.403,-1.0
68.972,42.2965,-84.14363,107.511,73.905,-1.0
68.972,42.2965,-84.14363,79.941,52.063,-1.0
68.972,42.296497,-84.144012,101.157,68.098,-1.0
69.594,42.296497,-84.144012,86.263,119.65,-1.0
69.594,42.296497,-84.144012,94.134,61.02,-1.0
69.594,42.296493,-84.144393,85.419,143.647,-1.0
69.594,42.296493,-84.144393,90.922,59.161,-1.0
70.215,42.296493,-84.144393,93.87,114.718,-1.0
70.215,42.296488,-84.144775,92.251,63.83,-1.0
70.215,42.296488,-84.144775,156.142,60.018,-1.0
70.215,42.296488,-84.144775,75.845,126.073,-1.0
70.215,42.296488,-84.144775,88.003,126.303,-1.0
70.215,42.296488,-84.144775,93.859,121.0,-1.0
70.215,42.296488,-84.144775,81.647,61.823,-1.0
70.215,42.296485,-84.145155,66.872,60.288,-1.0
69.594,42.296485,-84.145155,98.96,122.727,-1.0
69.594,42.296485,-84.145155,92.438,61.626,-1.0
69.594,42.296482,-84.145535,87.071,59.418,-1.0
69.594,42.296482,-84.145535,65.618,57.134,-1.0
69.594,42.296482,-84.145535,94.434,116.101,-1.0
69.594,42.296478,-84.145917,91.067,165.963,-1.0
69.594,42.296478,-84.145917,97.941,126.291,-1.0
69.594,42.296478,-84.145917,85.975,68.389,-1.0
69.594,42.296475,-84.146297,99.361,61.369,-1.0
69.594,42.296475,-84.146297,81.94,54.232,-1.0
69.594,42.296475,-84.146297,63.338,117.873,-1.0
69.594,42.296472,-84.146673,86.047,117.422,-1.0
69.594,42.296472,-84.146673,93.143,55.179,-1.0
69.594,42.296472,-84.146673,88.636,121.108,-1.0
69.594,42.296472,-84.146673,63.789,61.428,-1.0
69.594,42.296472,-84.146673,99.441,51.801,-1.0
69.594,42.296472,-84.146673,145.869,64.933,-1.0
69.594,42.296467,-84.147052,89.436,154.489,-1.0
69.594,42.296467,-84.147052,88.398,71.917,-1.0
68.972,42.296467,-84.147052,87.135,58.251,-1.0
68.972,42.296457,-84.14743,79.668,53.443,-1.0
68.972,42.296457,-84.14743,84.039,58.722,-1.0
68.972,42.296457,-84.14743,94.461,56.575,-1.0
69.594,42.296443,-84.14781,86.944,59.469,-1.0
69.594,42.296443,-84.14781,87.628,74.373,-1.0
69.594,42.296443,-84.14781,65.478,116.315,-1.0
70.215,42.296425,-84.148188,91.323,123.064,-1.0
70.215,42.296425,-84.148188,61.664,55.036,-1.0
70.215,42.296425,-84.148188,115.596,131.726,-1.0
70.215,42.296425,-84.148188,73.816,55.457,-1.0
70.215,42.296403,-84.148567,103.076,49.969,-1.0
70.215,42.296403,-84.148567,104.66,99.478,-1.0
70.215,42.296403,-84.148567,88.216,9142.443,-1.0
70.215,42.296403,-84.148567,64.88,8162.167,-1.0
69.594,42.296403,-84.148567,94.941,7116.313,-1.0
69.594,42.296403,-84.148567,96.112,6127.041,-1.0
69.594,42.296373,-84.148945,84.312,5083.302,-1.0
69.594,42.296373,-84.148945,82.616,4043.894,-1.0
69.594,42.296373,-84.148945,93.06,3002.935,-1.0
69.594,42.296338,-84.149322,91.888,1961.46,-1.0
69.594,42.296338,-84.149322,65.162,920.688,-1.0
69.594,42.296338,-84.149322,101.969,47.21,-1.0
69.594,42.296295,-84.149698,117.496,62.25,-1.0
69.594,42.296295,-84.149698,103.421,65.589,-1.0
68.972,42.296295,-84.149698,116.369,133.728,-1.0
68.972,42.296245,-84.150073,98.711,124.975,-1.0
68.972,42.296245,-84.150073,116.942,60.314,-1.0
68.972,42.296245,-84.150073,89.842,57.147,-1.0
68.972,42.296188,-84.150447,63.776,117.263,-1.0
69.594,42.296188,-84.150447,106.581,148.277,-1.0
69.594,42.296188,-84.150447,89.693,65.77,-1.0
69.594,42.296188,-84.150447,89.148,54.29,-1.0
69.594,42.296188,-84.150447,87.595,123.286,-1.0
69.594,42.296188,-84.150447,90.84,137.83,-1.0
69.594,42.296127,-84.15082,100.677,51.526,-1.0
69.594,42.296127,-84.15082,94.713,57.95,-1.0
69.594,42.296127,-84.15082,329.825,123.631,-1.0
69.594,42.29606,-84.151192,97.348,52.049,-1.0
69.594,42.29606,-84.151192,108.317,67.37,-1.0
69.594,42.29606,-84.151192,122.353,65.992,-1.0
69.594,42.295988,-84.15156,89.055,60.848,-1.0
69.594,42.295988,-84.15156,106.323,60.866,-1.0
69.594,42.295988,-84.15156,95.3,71.115,-1.0
69.594,42.295908,-84.151925,91.286,119.658,-1.0
68.972,42.295908,-84.151925,91.458,118.161,-1.0
68.972,42.295908,-84.151925,117.726,69.26,-1.0
68.972,42.295823,-84.152287,97.923,131.178,-1.0
69.594,42.295823,-84.152287,97.549,125.916,-1.0
69.594,42.295823,-84.152287,121.228,60.363,-1.0
70.215,42.295823,-84.152287,122.062,56.42,-1.0
70.215,42.295823,-84.152287,114.117,122.812,-1.0
70.215,42.295823,-84.152287,93.124,121.784,-1.0
70.215,42.29573,-84.152647,132.301,118.102,-1.0
70.215,42.29573,-84.152647,126.463,52.516,-1.0
70.215,42.29573,-84.152647,122.015,60.054,-1.0
69.594,42.295633,-84.153003,116.533,218.313,-1.0
69.594,42.295633,-84.153003,114.663,124.022,-1.0
68.972,42.295633,-84.153003,101.415,60.084,-1.0
68.972,42.29553,-84.153355,118.212,118.583,-1.0
68.972,42.29553,-84.153355,104.791,71.892,-1.0
68.972,42.29553,-84.153355,103.373,68.61,-1.0
68.972,42.295422,-84.153703,89.27,69.17,-1.0
68.972,42.295422,-84.153703,86.68,137.634,-1.0
69.594,42.295422,-84.153703,61.022,129.066,-1.0
69.594,42.295312,-84.15405,71.435,56.719,-1.0
69.594,42.295312,-84.15405,62.285,51.489,-1.0
69.594,42.295312,-84.15405,125.746,59.349,-1.0
69.594,42.295312,-84.15405,95.1,55.523,-1.0
69.594,42.295312,-84.15405,96.824,64.978,-1.0
69.594,42.295312,-84.15405,113.182,128.825,-1.0
69.594,42.295195,-84.154393,126.118,115.986,-1.0
70.215,42.295195,-84.154393,118.947,132.054,-1.0
69.594,42.295195,-84.154393,108.438,64.996,-1.0
70.215,42.29507,-84.15473,143.658,57.462,-1.0
69.594,42.29507,-84.15473,103.145,122.445,-1.0
69.594,42.29507,-84.15473,91.864,71.656,-1.0
69.594,42.29494,-84.155063,96.197,54.166,-1.0
69.594,42.29494,-84.155063,97.596,71.525,-1.0
69.594,42.29494,-84.155063,90.939,119.74,-1.0
69.594,42.294808,-84.155398,111.968,63.862,-1.0
70.215,42.294808,-84.155398,100.291,114.076,-1.0
70.215,42.294808,-84.155398,91.63,135.14,-1.0
70.215,42.294677,-84.155733,96.031,62.579,-1.0
70.215,42.294677,-84.155733,94.002,60.297,-1.0
70.215,42.294677,-84.155733,90.593,67.423,-1.0
